year,soc_name,soc,num_ppl,num_ppl_moe,wage_bin_name,wage_bin
2016,"Physical therapists","291123",484,470.402,"$160-170","Q"
2016,"Physical therapists","291123",44,79.1654,"$170-180","R"
2016,"Physical therapists","291123",279,460.419,"$190-200K","T"
2016,"Physical therapists","291123",2887,1063.08,"$200K+","U"
2016,"Radiation therapists","291124",62,102.367,"< 10K","A"
2016,"Radiation therapists","291124",454,316.217,"$20-30K","C"
2016,"Radiation therapists","291124",913,493.754,"$30-40K","D"
2016,"Radiation therapists","291124",621,393.179,"$40-50K","E"
2016,"Radiation therapists","291124",1575,966.958,"$50-60K","F"
2016,"Radiation therapists","291124",1622,613.376,"$60-70K","G"
2016,"Radiation therapists","291124",1614,713.827,"$70-80K","H"
2016,"Radiation therapists","291124",1222,649.26,"$80-90K","I"
2016,"Radiation therapists","291124",2028,921.725,"$90-100K","J"
2016,"Radiation therapists","291124",1036,561.815,"$100K-110","K"
2016,"Radiation therapists","291124",1110,801.329,"$110-120","L"
2016,"Radiation therapists","291124",377,346.483,"$120-130","M"
2016,"Radiation therapists","291124",259,257.883,"$130-140","N"
2016,"Radiation therapists","291124",64,107.182,"$150-160","P"
2016,"Radiation therapists","291124",109,180.046,"$160-170","Q"
2016,"Radiation therapists","291124",41,72.2893,"$200K+","U"
2016,"Recreational therapists","291125",539,440.557,"< 10K","A"
2016,"Recreational therapists","291125",1525,947.439,"$10-20K","B"
2016,"Recreational therapists","291125",1295,530.756,"$20-30K","C"
2016,"Recreational therapists","291125",4302,1892.15,"$30-40K","D"
2016,"Recreational therapists","291125",1719,742.669,"$40-50K","E"
2016,"Recreational therapists","291125",628,447.656,"$50-60K","F"
2016,"Recreational therapists","291125",1145,684.035,"$60-70K","G"
2016,"Recreational therapists","291125",516,443.48,"$70-80K","H"
2016,"Recreational therapists","291125",308,363.85,"$80-90K","I"
2016,"Recreational therapists","291125",208,289.754,"$90-100K","J"
2016,"Recreational therapists","291125",291,309.962,"$100K-110","K"
2016,"Recreational therapists","291125",59,103.874,"$120-130","M"
2016,"Respiratory therapists","291126",2629,985.93,"< 10K","A"
2016,"Respiratory therapists","291126",2676,991.094,"$10-20K","B"
2016,"Respiratory therapists","291126",7803,2012.96,"$20-30K","C"
2016,"Respiratory therapists","291126",14739,2528.49,"$30-40K","D"
2016,"Respiratory therapists","291126",22117,2958.12,"$40-50K","E"
2016,"Respiratory therapists","291126",23256,2932.55,"$50-60K","F"
2016,"Respiratory therapists","291126",18576,3146.53,"$60-70K","G"
2016,"Respiratory therapists","291126",10621,2139.93,"$70-80K","H"
2016,"Respiratory therapists","291126",6186,1499.34,"$80-90K","I"
2016,"Respiratory therapists","291126",3169,1105.63,"$90-100K","J"
2016,"Respiratory therapists","291126",2535,1172.0,"$100K-110","K"
2016,"Respiratory therapists","291126",752,512.492,"$110-120","L"
2016,"Respiratory therapists","291126",912,746.177,"$120-130","M"
2016,"Respiratory therapists","291126",357,245.104,"$130-140","N"
2016,"Respiratory therapists","291126",237,301.998,"$140-150","O"
2016,"Respiratory therapists","291126",62,108.894,"$150-160","P"
2016,"Respiratory therapists","291126",71,112.966,"$160-170","Q"
2016,"Respiratory therapists","291126",173,271.363,"$170-180","R"
2016,"Respiratory therapists","291126",73,119.91,"$190-200K","T"
2016,"Respiratory therapists","291126",317,340.805,"$200K+","U"
2016,"Speechlanguage pathologists","291127",5916,1516.27,"< 10K","A"
2016,"Speechlanguage pathologists","291127",5835,1381.79,"$10-20K","B"
2016,"Speechlanguage pathologists","291127",7339,1506.57,"$20-30K","C"
2016,"Speechlanguage pathologists","291127",13568,2124.61,"$30-40K","D"
2016,"Speechlanguage pathologists","291127",19873,2787.22,"$40-50K","E"
2016,"Speechlanguage pathologists","291127",22802,2727.61,"$50-60K","F"
2016,"Speechlanguage pathologists","291127",24506,2926.13,"$60-70K","G"
2016,"Speechlanguage pathologists","291127",18608,3092.41,"$70-80K","H"
2016,"Speechlanguage pathologists","291127",12491,2208.64,"$80-90K","I"
2016,"Speechlanguage pathologists","291127",4778,1236.93,"$90-100K","J"
2016,"Speechlanguage pathologists","291127",4287,1237.43,"$100K-110","K"
2016,"Speechlanguage pathologists","291127",997,545.12,"$110-120","L"
2016,"Speechlanguage pathologists","291127",1145,493.806,"$120-130","M"
2016,"Speechlanguage pathologists","291127",487,407.749,"$130-140","N"
2016,"Speechlanguage pathologists","291127",69,112.733,"$140-150","O"
2016,"Speechlanguage pathologists","291127",183,238.037,"$150-160","P"
2016,"Speechlanguage pathologists","291127",51,83.719,"$160-170","Q"
2016,"Speechlanguage pathologists","291127",839,528.665,"$200K+","U"
2016,"Veterinarians","291131",2133,897.574,"< 10K","A"
2016,"Veterinarians","291131",1404,556.647,"$10-20K","B"
2016,"Veterinarians","291131",2803,1128.44,"$20-30K","C"
2016,"Veterinarians","291131",3551,1238.31,"$30-40K","D"
2016,"Veterinarians","291131",4227,1159.04,"$40-50K","E"
2016,"Veterinarians","291131",5252,1280.04,"$50-60K","F"
2016,"Veterinarians","291131",7253,1631.52,"$60-70K","G"
2016,"Veterinarians","291131",8622,1776.91,"$70-80K","H"
2016,"Veterinarians","291131",9895,2222.34,"$80-90K","I"
2016,"Veterinarians","291131",5576,1302.57,"$90-100K","J"
2016,"Veterinarians","291131",6895,1773.2,"$100K-110","K"
2016,"Veterinarians","291131",2620,936.801,"$110-120","L"
2016,"Veterinarians","291131",3266,995.759,"$120-130","M"
2016,"Veterinarians","291131",2476,928.573,"$130-140","N"
2016,"Veterinarians","291131",1241,646.078,"$140-150","O"
2016,"Veterinarians","291131",1272,538.446,"$150-160","P"
2016,"Veterinarians","291131",1532,743.863,"$160-170","Q"
2016,"Veterinarians","291131",1090,539.527,"$170-180","R"
2016,"Veterinarians","291131",710,604.719,"$180-190","S"
2016,"Veterinarians","291131",365,335.041,"$190-200K","T"
2016,"Veterinarians","291131",4686,1457.41,"$200K+","U"
2016,"Registered nurses","291141",92555,5798.11,"< 10K","A"
2016,"Registered nurses","291141",126156,7853.44,"$10-20K","B"
2016,"Registered nurses","291141",189839,9738.07,"$20-30K","C"
2016,"Registered nurses","291141",278665,10728.9,"$30-40K","D"
2016,"Registered nurses","291141",392537,12688.1,"$40-50K","E"
2016,"Registered nurses","291141",469710,14911.7,"$50-60K","F"
2016,"Registered nurses","291141",474637,15479.8,"$60-70K","G"
2016,"Registered nurses","291141",361688,12043.0,"$70-80K","H"
2016,"Registered nurses","291141",267606,9975.27,"$80-90K","I"
2016,"Registered nurses","291141",160099,7270.49,"$90-100K","J"
2016,"Registered nurses","291141",129523,6986.85,"$100K-110","K"
2016,"Registered nurses","291141",56508,4378.99,"$110-120","L"
2016,"Registered nurses","291141",48613,4104.19,"$120-130","M"
2016,"Registered nurses","291141",25961,3695.54,"$130-140","N"
2016,"Registered nurses","291141",15780,2405.77,"$140-150","O"
2016,"Registered nurses","291141",18668,2849.49,"$150-160","P"
2016,"Registered nurses","291141",13789,2900.04,"$160-170","Q"
2016,"Registered nurses","291141",5043,1453.87,"$170-180","R"
2016,"Registered nurses","291141",5020,1537.01,"$180-190","S"
2016,"Registered nurses","291141",2168,941.612,"$190-200K","T"
2016,"Registered nurses","291141",18836,3102.93,"$200K+","U"
2016,"Nurse anesthetists","291151",306,263.161,"< 10K","A"
2016,"Nurse anesthetists","291151",698,460.726,"$10-20K","B"
2016,"Nurse anesthetists","291151",475,580.725,"$20-30K","C"
2016,"Nurse anesthetists","291151",783,591.12,"$30-40K","D"
2016,"Nurse anesthetists","291151",818,660.654,"$40-50K","E"
2016,"Nurse anesthetists","291151",1221,765.109,"$50-60K","F"
2016,"Nurse anesthetists","291151",514,345.901,"$60-70K","G"
2016,"Nurse anesthetists","291151",316,296.913,"$70-80K","H"
2016,"Nurse anesthetists","291151",1004,514.433,"$80-90K","I"
2016,"Nurse anesthetists","291151",586,521.006,"$90-100K","J"
2016,"Nurse anesthetists","291151",2517,1392.92,"$100K-110","K"
2016,"Nurse anesthetists","291151",641,451.218,"$110-120","L"
2016,"Nurse anesthetists","291151",1650,773.196,"$120-130","M"
2016,"Nurse anesthetists","291151",2232,939.758,"$130-140","N"
2016,"Nurse anesthetists","291151",2313,861.216,"$140-150","O"
2016,"Nurse anesthetists","291151",3218,878.712,"$150-160","P"
2016,"Nurse anesthetists","291151",2974,986.93,"$160-170","Q"
2016,"Nurse anesthetists","291151",1662,711.075,"$170-180","R"
2016,"Nurse anesthetists","291151",2057,845.115,"$180-190","S"
2016,"Nurse anesthetists","291151",911,489.545,"$190-200K","T"
2016,"Nurse anesthetists","291151",5559,1269.93,"$200K+","U"
2016,"Audiologists","291181",170,211.348,"< 10K","A"
2016,"Audiologists","291181",91,134.813,"$10-20K","B"
2016,"Audiologists","291181",1017,614.326,"$20-30K","C"
2016,"Audiologists","291181",312,256.821,"$30-40K","D"
2016,"Audiologists","291181",1232,689.922,"$40-50K","E"
2016,"Audiologists","291181",1541,825.226,"$50-60K","F"
2016,"Audiologists","291181",3225,1060.2,"$60-70K","G"
2016,"Audiologists","291181",1973,733.869,"$70-80K","H"
2016,"Audiologists","291181",1596,591.571,"$80-90K","I"
2016,"Audiologists","291181",891,434.804,"$90-100K","J"
2016,"Audiologists","291181",501,393.121,"$100K-110","K"
2016,"Audiologists","291181",693,540.857,"$110-120","L"
2016,"Audiologists","291181",353,384.225,"$120-130","M"
2016,"Audiologists","291181",285,286.264,"$140-150","O"
2016,"Audiologists","291181",89,146.969,"$150-160","P"
2016,"Audiologists","291181",115,188.377,"$180-190","S"
2016,"Health diagnosing & treating practitioners, all other","291199",2932,1126.36,"< 10K","A"
2016,"Health diagnosing & treating practitioners, all other","291199",3520,1005.49,"$10-20K","B"
2016,"Health diagnosing & treating practitioners, all other","291199",2510,866.054,"$20-30K","C"
2016,"Health diagnosing & treating practitioners, all other","291199",2467,806.67,"$30-40K","D"
2016,"Health diagnosing & treating practitioners, all other","291199",1347,744.514,"$40-50K","E"
2016,"Health diagnosing & treating practitioners, all other","291199",821,319.967,"$50-60K","F"
2016,"Health diagnosing & treating practitioners, all other","291199",1226,846.665,"$60-70K","G"
2016,"Health diagnosing & treating practitioners, all other","291199",836,414.293,"$70-80K","H"
2016,"Health diagnosing & treating practitioners, all other","291199",964,502.166,"$80-90K","I"
2016,"Health diagnosing & treating practitioners, all other","291199",633,364.065,"$90-100K","J"
2016,"Health diagnosing & treating practitioners, all other","291199",511,454.274,"$100K-110","K"
2016,"Health diagnosing & treating practitioners, all other","291199",26,44.1783,"$110-120","L"
2016,"Health diagnosing & treating practitioners, all other","291199",432,395.102,"$120-130","M"
2016,"Health diagnosing & treating practitioners, all other","291199",1052,777.895,"$140-150","O"
2016,"Health diagnosing & treating practitioners, all other","291199",242,288.428,"$150-160","P"
2016,"Health diagnosing & treating practitioners, all other","291199",396,463.225,"$200K+","U"
2016,"Clinical laboratory technologists & technicians","292010",13950,2517.64,"< 10K","A"
2016,"Clinical laboratory technologists & technicians","292010",25298,3459.83,"$10-20K","B"
2016,"Clinical laboratory technologists & technicians","292010",42897,4744.26,"$20-30K","C"
2016,"Clinical laboratory technologists & technicians","292010",59011,4845.74,"$30-40K","D"
2016,"Clinical laboratory technologists & technicians","292010",46409,5573.41,"$40-50K","E"
2016,"Clinical laboratory technologists & technicians","292010",39893,3844.49,"$50-60K","F"
2016,"Clinical laboratory technologists & technicians","292010",32008,3795.29,"$60-70K","G"
2016,"Clinical laboratory technologists & technicians","292010",19840,3241.0,"$70-80K","H"
2016,"Clinical laboratory technologists & technicians","292010",12752,2641.46,"$80-90K","I"
2016,"Clinical laboratory technologists & technicians","292010",4731,1155.98,"$90-100K","J"
2016,"Clinical laboratory technologists & technicians","292010",2889,943.153,"$100K-110","K"
2016,"Clinical laboratory technologists & technicians","292010",1961,781.031,"$110-120","L"
2016,"Clinical laboratory technologists & technicians","292010",2386,961.736,"$120-130","M"
2016,"Clinical laboratory technologists & technicians","292010",1093,635.436,"$130-140","N"
2016,"Clinical laboratory technologists & technicians","292010",801,511.707,"$140-150","O"
2016,"Clinical laboratory technologists & technicians","292010",569,433.854,"$150-160","P"
2016,"Clinical laboratory technologists & technicians","292010",349,299.638,"$160-170","Q"
2016,"Clinical laboratory technologists & technicians","292010",727,551.666,"$170-180","R"
2016,"Clinical laboratory technologists & technicians","292010",566,603.476,"$180-190","S"
2016,"Clinical laboratory technologists & technicians","292010",434,462.662,"$190-200K","T"
2016,"Clinical laboratory technologists & technicians","292010",1522,645.405,"$200K+","U"
2016,"Dental hygienists","292021",8314,1918.39,"< 10K","A"
2016,"Dental hygienists","292021",12666,2803.19,"$10-20K","B"
2016,"Dental hygienists","292021",18035,2522.84,"$20-30K","C"
2016,"Dental hygienists","292021",24845,3409.4,"$30-40K","D"
2016,"Dental hygienists","292021",33204,3446.22,"$40-50K","E"
2016,"Dental hygienists","292021",29486,3644.65,"$50-60K","F"
2016,"Dental hygienists","292021",22365,2980.71,"$60-70K","G"
2016,"Dental hygienists","292021",12122,1823.62,"$70-80K","H"
2016,"Dental hygienists","292021",7407,1841.99,"$80-90K","I"
2016,"Dental hygienists","292021",2618,1248.77,"$90-100K","J"
2016,"Dental hygienists","292021",2244,893.731,"$100K-110","K"
2016,"Dental hygienists","292021",596,458.627,"$110-120","L"
2016,"Dental hygienists","292021",677,460.58,"$120-130","M"
2016,"Dental hygienists","292021",385,391.543,"$130-140","N"
2016,"Dental hygienists","292021",262,278.59,"$140-150","O"
2016,"Dental hygienists","292021",431,435.447,"$150-160","P"
2016,"Dental hygienists","292021",110,183.461,"$160-170","Q"
2016,"Dental hygienists","292021",183,218.451,"$170-180","R"
2016,"Dental hygienists","292021",236,240.926,"$180-190","S"
2016,"Dental hygienists","292021",79,133.399,"$190-200K","T"
2016,"Dental hygienists","292021",1552,762.185,"$200K+","U"
2016,"Diagnostic related technologists & technicians","292030",9093,1989.97,"< 10K","A"
2016,"Diagnostic related technologists & technicians","292030",19049,2950.82,"$10-20K","B"
2016,"Diagnostic related technologists & technicians","292030",30513,3296.25,"$20-30K","C"
2016,"Diagnostic related technologists & technicians","292030",40850,3639.42,"$30-40K","D"
2016,"Diagnostic related technologists & technicians","292030",52205,4703.4,"$40-50K","E"
2016,"Diagnostic related technologists & technicians","292030",57374,4706.93,"$50-60K","F"
2016,"Diagnostic related technologists & technicians","292030",47589,4911.58,"$60-70K","G"
2016,"Diagnostic related technologists & technicians","292030",35062,4033.26,"$70-80K","H"
2016,"Diagnostic related technologists & technicians","292030",23691,3518.42,"$80-90K","I"
2016,"Diagnostic related technologists & technicians","292030",12135,2023.5,"$90-100K","J"
2016,"Diagnostic related technologists & technicians","292030",8346,1749.81,"$100K-110","K"
2016,"Diagnostic related technologists & technicians","292030",2808,976.522,"$110-120","L"
2016,"Diagnostic related technologists & technicians","292030",3412,1031.19,"$120-130","M"
2016,"Diagnostic related technologists & technicians","292030",1543,686.412,"$130-140","N"
2016,"Diagnostic related technologists & technicians","292030",1304,730.392,"$140-150","O"
2016,"Diagnostic related technologists & technicians","292030",2350,852.625,"$150-160","P"
2016,"Diagnostic related technologists & technicians","292030",1154,613.921,"$160-170","Q"
2016,"Diagnostic related technologists & technicians","292030",262,305.822,"$170-180","R"
2016,"Diagnostic related technologists & technicians","292030",118,140.19,"$180-190","S"
2016,"Diagnostic related technologists & technicians","292030",73,123.463,"$190-200K","T"
2016,"Diagnostic related technologists & technicians","292030",1797,1097.83,"$200K+","U"
2016,"Emergency medical technicians & paramedics","292041",13121,2252.46,"< 10K","A"
2016,"Emergency medical technicians & paramedics","292041",22855,3207.34,"$10-20K","B"
2016,"Emergency medical technicians & paramedics","292041",33959,3780.98,"$20-30K","C"
2016,"Emergency medical technicians & paramedics","292041",37077,4139.65,"$30-40K","D"
2016,"Emergency medical technicians & paramedics","292041",32776,4589.0,"$40-50K","E"
2016,"Emergency medical technicians & paramedics","292041",24975,3167.98,"$50-60K","F"
2016,"Emergency medical technicians & paramedics","292041",18889,3132.94,"$60-70K","G"
2016,"Emergency medical technicians & paramedics","292041",12615,2850.3,"$70-80K","H"
2016,"Emergency medical technicians & paramedics","292041",5913,1618.16,"$80-90K","I"
2016,"Emergency medical technicians & paramedics","292041",3283,1075.82,"$90-100K","J"
2016,"Emergency medical technicians & paramedics","292041",3779,1172.62,"$100K-110","K"
2016,"Emergency medical technicians & paramedics","292041",647,455.43,"$110-120","L"
2016,"Emergency medical technicians & paramedics","292041",919,704.674,"$120-130","M"
2016,"Emergency medical technicians & paramedics","292041",752,720.153,"$130-140","N"
2016,"Emergency medical technicians & paramedics","292041",592,431.636,"$140-150","O"
2016,"Emergency medical technicians & paramedics","292041",252,296.121,"$150-160","P"
2016,"Emergency medical technicians & paramedics","292041",441,519.192,"$160-170","Q"
2016,"Emergency medical technicians & paramedics","292041",100,170.329,"$170-180","R"
2016,"Emergency medical technicians & paramedics","292041",50,86.4353,"$180-190","S"
2016,"Emergency medical technicians & paramedics","292041",736,529.713,"$200K+","U"
2016,"Health practitioner support technologists & technicians","292050",61730,6368.69,"< 10K","A"
2016,"Health practitioner support technologists & technicians","292050",112811,6371.62,"$10-20K","B"
2016,"Health practitioner support technologists & technicians","292050",168812,9072.8,"$20-30K","C"
2016,"Health practitioner support technologists & technicians","292050",138673,7638.65,"$30-40K","D"
2016,"Health practitioner support technologists & technicians","292050",74030,5712.7,"$40-50K","E"
2016,"Health practitioner support technologists & technicians","292050",37859,4242.54,"$50-60K","F"
2016,"Health practitioner support technologists & technicians","292050",19682,3191.77,"$60-70K","G"
2016,"Health practitioner support technologists & technicians","292050",9047,2232.78,"$70-80K","H"
2016,"Health practitioner support technologists & technicians","292050",4568,1646.86,"$80-90K","I"
2016,"Health practitioner support technologists & technicians","292050",3212,1334.58,"$90-100K","J"
2016,"Health practitioner support technologists & technicians","292050",2421,1093.03,"$100K-110","K"
2016,"Health practitioner support technologists & technicians","292050",1559,833.188,"$110-120","L"
2016,"Health practitioner support technologists & technicians","292050",1424,675.211,"$120-130","M"
2016,"Health practitioner support technologists & technicians","292050",747,759.021,"$130-140","N"
2016,"Health practitioner support technologists & technicians","292050",673,535.446,"$140-150","O"
2016,"Health practitioner support technologists & technicians","292050",1090,1026.33,"$150-160","P"
2016,"Health practitioner support technologists & technicians","292050",823,939.04,"$160-170","Q"
2016,"Health practitioner support technologists & technicians","292050",117,190.351,"$170-180","R"
2016,"Health practitioner support technologists & technicians","292050",114,189.346,"$180-190","S"
2016,"Health practitioner support technologists & technicians","292050",2708,1351.26,"$200K+","U"
2016,"Licensed practical & licensed vocational nurses","292061",69588,4994.36,"< 10K","A"
2016,"Licensed practical & licensed vocational nurses","292061",113823,7005.62,"$10-20K","B"
2016,"Licensed practical & licensed vocational nurses","292061",157804,8226.48,"$20-30K","C"
2016,"Licensed practical & licensed vocational nurses","292061",192221,9183.87,"$30-40K","D"
2016,"Licensed practical & licensed vocational nurses","292061",147343,8902.8,"$40-50K","E"
2016,"Licensed practical & licensed vocational nurses","292061",74661,4804.46,"$50-60K","F"
2016,"Licensed practical & licensed vocational nurses","292061",44374,4871.21,"$60-70K","G"
2016,"Licensed practical & licensed vocational nurses","292061",21951,3500.5,"$70-80K","H"
2016,"Licensed practical & licensed vocational nurses","292061",10504,2331.86,"$80-90K","I"
2016,"Licensed practical & licensed vocational nurses","292061",4720,1541.28,"$90-100K","J"
2016,"Licensed practical & licensed vocational nurses","292061",4329,1441.86,"$100K-110","K"
2016,"Licensed practical & licensed vocational nurses","292061",1565,674.462,"$110-120","L"
2016,"Licensed practical & licensed vocational nurses","292061",2706,1108.63,"$120-130","M"
2016,"Licensed practical & licensed vocational nurses","292061",843,614.642,"$130-140","N"
2016,"Licensed practical & licensed vocational nurses","292061",749,673.986,"$140-150","O"
2016,"Licensed practical & licensed vocational nurses","292061",527,423.388,"$150-160","P"
2016,"Licensed practical & licensed vocational nurses","292061",150,261.943,"$160-170","Q"
2016,"Licensed practical & licensed vocational nurses","292061",297,292.943,"$170-180","R"
2016,"Licensed practical & licensed vocational nurses","292061",2961,1161.26,"$200K+","U"
2016,"Medical records & health information technicians","292071",9818,1837.49,"< 10K","A"
2016,"Medical records & health information technicians","292071",13859,2316.33,"$10-20K","B"
2016,"Medical records & health information technicians","292071",42288,3715.67,"$20-30K","C"
2016,"Medical records & health information technicians","292071",43278,3810.21,"$30-40K","D"
2016,"Medical records & health information technicians","292071",27604,3465.62,"$40-50K","E"
2016,"Medical records & health information technicians","292071",20650,3411.4,"$50-60K","F"
2016,"Medical records & health information technicians","292071",10670,2226.58,"$60-70K","G"
2016,"Medical records & health information technicians","292071",6398,1743.16,"$70-80K","H"
2016,"Medical records & health information technicians","292071",2691,1144.32,"$80-90K","I"
2016,"Medical records & health information technicians","292071",1515,624.381,"$90-100K","J"
2016,"Medical records & health information technicians","292071",1297,874.221,"$100K-110","K"
2016,"Medical records & health information technicians","292071",278,346.999,"$110-120","L"
2016,"Medical records & health information technicians","292071",583,685.3,"$130-140","N"
2016,"Medical records & health information technicians","292071",191,220.223,"$140-150","O"
2016,"Medical records & health information technicians","292071",90,137.605,"$150-160","P"
2016,"Medical records & health information technicians","292071",107,128.493,"$160-170","Q"
2016,"Medical records & health information technicians","292071",113,188.212,"$180-190","S"
2016,"Medical records & health information technicians","292071",845,498.997,"$200K+","U"
2016,"Opticians, dispensing","292081",3408,965.127,"< 10K","A"
2016,"Opticians, dispensing","292081",7103,1909.49,"$10-20K","B"
2016,"Opticians, dispensing","292081",13468,2528.27,"$20-30K","C"
2016,"Opticians, dispensing","292081",15911,3163.71,"$30-40K","D"
2016,"Opticians, dispensing","292081",9185,1988.85,"$40-50K","E"
2016,"Opticians, dispensing","292081",7608,1700.45,"$50-60K","F"
2016,"Opticians, dispensing","292081",2834,1040.76,"$60-70K","G"
2016,"Opticians, dispensing","292081",1827,866.701,"$70-80K","H"
2016,"Opticians, dispensing","292081",1421,695.429,"$80-90K","I"
2016,"Opticians, dispensing","292081",415,358.281,"$90-100K","J"
2016,"Opticians, dispensing","292081",985,751.308,"$100K-110","K"
2016,"Opticians, dispensing","292081",357,397.946,"$110-120","L"
2016,"Opticians, dispensing","292081",145,158.676,"$120-130","M"
2016,"Opticians, dispensing","292081",174,287.682,"$140-150","O"
2016,"Opticians, dispensing","292081",55,91.3679,"$150-160","P"
2016,"Opticians, dispensing","292081",309,368.717,"$200K+","U"
2016,"Miscellaneous health technologists & technicians","292090",8698,2002.95,"< 10K","A"
2016,"Miscellaneous health technologists & technicians","292090",15679,2620.39,"$10-20K","B"
2016,"Miscellaneous health technologists & technicians","292090",23075,3707.61,"$20-30K","C"
2016,"Miscellaneous health technologists & technicians","292090",23715,3185.4,"$30-40K","D"
2016,"Miscellaneous health technologists & technicians","292090",15616,2398.0,"$40-50K","E"
2016,"Miscellaneous health technologists & technicians","292090",12764,2755.6,"$50-60K","F"
2016,"Miscellaneous health technologists & technicians","292090",10373,2628.23,"$60-70K","G"
2016,"Miscellaneous health technologists & technicians","292090",2743,901.791,"$70-80K","H"
2016,"Miscellaneous health technologists & technicians","292090",3101,932.801,"$80-90K","I"
2016,"Miscellaneous health technologists & technicians","292090",2033,808.316,"$90-100K","J"
2016,"Miscellaneous health technologists & technicians","292090",3795,1171.17,"$100K-110","K"
2016,"Miscellaneous health technologists & technicians","292090",1003,466.184,"$110-120","L"
2016,"Miscellaneous health technologists & technicians","292090",1524,860.626,"$120-130","M"
2016,"Miscellaneous health technologists & technicians","292090",382,354.732,"$130-140","N"
2016,"Miscellaneous health technologists & technicians","292090",731,455.106,"$140-150","O"
2016,"Miscellaneous health technologists & technicians","292090",600,390.562,"$150-160","P"
2016,"Miscellaneous health technologists & technicians","292090",225,275.537,"$160-170","Q"
2016,"Miscellaneous health technologists & technicians","292090",861,803.956,"$170-180","R"
2016,"Miscellaneous health technologists & technicians","292090",56,89.4561,"$180-190","S"
2016,"Miscellaneous health technologists & technicians","292090",95,153.1,"$190-200K","T"
2016,"Miscellaneous health technologists & technicians","292090",1741,728.914,"$200K+","U"
2016,"Other healthcare practitioners & technical Occupations","299000",7239,1468.13,"< 10K","A"
2016,"Other healthcare practitioners & technical Occupations","299000",6953,1805.62,"$10-20K","B"
2016,"Other healthcare practitioners & technical Occupations","299000",12346,3041.16,"$20-30K","C"
2016,"Other healthcare practitioners & technical Occupations","299000",18796,3119.57,"$30-40K","D"
2016,"Other healthcare practitioners & technical Occupations","299000",15474,2224.55,"$40-50K","E"
2016,"Other healthcare practitioners & technical Occupations","299000",17443,2675.67,"$50-60K","F"
2016,"Other healthcare practitioners & technical Occupations","299000",12300,2177.69,"$60-70K","G"
2016,"Other healthcare practitioners & technical Occupations","299000",8695,1624.38,"$70-80K","H"
2016,"Other healthcare practitioners & technical Occupations","299000",9387,2351.9,"$80-90K","I"
2016,"Other healthcare practitioners & technical Occupations","299000",4333,1183.79,"$90-100K","J"
2016,"Other healthcare practitioners & technical Occupations","299000",3925,1305.43,"$100K-110","K"
2016,"Other healthcare practitioners & technical Occupations","299000",3885,1563.01,"$110-120","L"
2016,"Other healthcare practitioners & technical Occupations","299000",1844,849.044,"$120-130","M"
2016,"Other healthcare practitioners & technical Occupations","299000",1540,868.617,"$130-140","N"
2016,"Other healthcare practitioners & technical Occupations","299000",1103,681.256,"$140-150","O"
2016,"Other healthcare practitioners & technical Occupations","299000",610,451.557,"$150-160","P"
2016,"Other healthcare practitioners & technical Occupations","299000",109,136.089,"$160-170","Q"
2016,"Other healthcare practitioners & technical Occupations","299000",576,449.382,"$170-180","R"
2016,"Other healthcare practitioners & technical Occupations","299000",341,378.76,"$180-190","S"
2016,"Other healthcare practitioners & technical Occupations","299000",2582,1034.7,"$200K+","U"
2016,"Nursing, psychiatric, & home health aides","311010",340918,13694.4,"< 10K","A"
2016,"Nursing, psychiatric, & home health aides","311010",559240,16093.4,"$10-20K","B"
2016,"Nursing, psychiatric, & home health aides","311010",592220,20567.7,"$20-30K","C"
2016,"Nursing, psychiatric, & home health aides","311010",295026,10489.4,"$30-40K","D"
2016,"Nursing, psychiatric, & home health aides","311010",125655,8472.43,"$40-50K","E"
2016,"Nursing, psychiatric, & home health aides","311010",45658,4228.79,"$50-60K","F"
2016,"Nursing, psychiatric, & home health aides","311010",20397,2920.95,"$60-70K","G"
2016,"Nursing, psychiatric, & home health aides","311010",10092,1994.41,"$70-80K","H"
2016,"Nursing, psychiatric, & home health aides","311010",5449,1481.85,"$80-90K","I"
2016,"Nursing, psychiatric, & home health aides","311010",3056,1006.82,"$90-100K","J"
2016,"Nursing, psychiatric, & home health aides","311010",3716,1134.55,"$100K-110","K"
2016,"Nursing, psychiatric, & home health aides","311010",854,507.667,"$110-120","L"
2016,"Nursing, psychiatric, & home health aides","311010",938,589.142,"$120-130","M"
2016,"Nursing, psychiatric, & home health aides","311010",1469,909.708,"$130-140","N"
2016,"Nursing, psychiatric, & home health aides","311010",617,499.517,"$140-150","O"
2016,"Nursing, psychiatric, & home health aides","311010",1013,634.472,"$150-160","P"
2016,"Nursing, psychiatric, & home health aides","311010",551,478.365,"$160-170","Q"
2016,"Nursing, psychiatric, & home health aides","311010",136,142.494,"$170-180","R"
2016,"Nursing, psychiatric, & home health aides","311010",713,467.122,"$180-190","S"
2016,"Nursing, psychiatric, & home health aides","311010",79,130.017,"$190-200K","T"
2016,"Nursing, psychiatric, & home health aides","311010",6259,1523.13,"$200K+","U"
2016,"Occupational therapy assistants & aides","312010",1975,956.149,"< 10K","A"
2016,"Occupational therapy assistants & aides","312010",1196,557.816,"$10-20K","B"
2016,"Occupational therapy assistants & aides","312010",1909,981.973,"$20-30K","C"
2016,"Occupational therapy assistants & aides","312010",2934,1013.17,"$30-40K","D"
